0.01,0.0,0.0
0.02,-0.0006369958571929393,0.0005345777851838566
0.03,-0.0012865129075352371,0.0010809099578839233
0.04,-0.0019451036711660955,0.0016330682277198823
0.05,-0.002609394274032302,0.002185104914680827
0.06,-0.00327519679624687,0.0027303419338869333
0.07,-0.003928640538073562,0.0032539603732431757
0.08,-0.0045524452783999355,0.0037382843959890876
0.09,-0.005138255902067228,0.004173210904369211
0.1,-0.005679156234482019,0.00455004594009998
0.11,-0.006158457913024499,0.004852157278451281
0.12,-0.006557909645445274,0.0050618950753196865
0.13,-0.006869515644633114,0.0051706030093116705
0.14,-0.0070883274325278176,0.005172691122435556
0.15,-0.007201604122849583,0.005056595684745779
0.16,-0.007196368203242651,0.004811138231073094
0.17,-0.007070402442254053,0.004434821497632571
0.18,-0.006825423732883251,0.003930187408177148
0.19,-0.006456764265929365,0.0032951753357933085
0.2,-0.005960068175662169,0.0025287167497103492
0.21,-0.005341315233489952,0.0016391613890180527
0.22,-0.0046104785698603675,0.0006389827978945137
0.23,-0.003771940099763697,-0.0004633034296993004
0.24,-0.002830299689403873,-0.0016583451846021815
0.25,-0.0017992039217136005,-0.0029285914257013964
0.26,-0.0006956213528154093,-0.004253130942599523
0.27,0.0004688034680638449,-0.005615040923332364
0.28,0.0016828532960870921,-0.006997406656286057
0.29,0.0029280994527728036,-0.008377007940365081
0.3,0.00418378177194802,-0.009728496623379832
0.31,0.005434502286899992,-0.011030981344577343
0.32,0.006666291935042921,-0.012264882256383308
0.33,0.007859988200930174,-0.013406496173227216
0.34,0.008995507849880372,-0.014431684883818185
0.35,0.01005816380387613,-0.015321311163221756
0.36,0.011035268015202139,-0.01605853779024392
0.37,0.011911093342481737,-0.016624714463087314
0.38,0.012670184080168925,-0.01700224828278251
0.39,0.013302477427930889,-0.01717901108559126
0.4,0.013800730141375948,-0.01714629336708412
0.41,0.014156009579049018,-0.01689509773791715
0.42,0.014360304961651554,-0.016418379556452475
0.43,0.014410705242402677,-0.015714609159448847
0.44,0.014307314917590276,-0.014786075985489701
0.45,0.014049727274579137,-0.013635946530289805
0.46,0.01363875520782014,-0.012269705802337424
0.47,0.01307967539208892,-0.010697867148366472
0.48,0.012380509671155976,-0.008934510267859175
0.49,0.011548846042096687,-0.006994561420931923
0.5,0.010593505192013575,-0.004895113328015675
0.51,0.009527133369126362,-0.0026575206911955565
0.52,0.008364298921574712,-0.00030571480061347255
0.53,0.007118819896699649,0.002136155509766322
0.54,0.005805213619709983,0.0046426439412787035
0.55,0.004440847232127615,0.007185337282704676
0.56,0.003044117359334398,0.009734521917559719
0.57,0.0016320036020426656,0.012261396712118573
0.58,0.00022138016030545313,0.014737144633298678
0.59,-0.0011689471005317045,0.01713138817297286
0.6,-0.0025200955419570556,0.019413907454031692
0.61,-0.0038157852079194875,0.0215570632713223
0.62,-0.005040675928179366,0.02353458070972846
0.63,-0.006178148122955057,0.025319848285993506
0.64,-0.007212490181898472,0.02688790337784896
0.65,-0.008131301559633439,0.02821760524467304
0.66,-0.008924129399959645,0.02929064278247673
0.67,-0.009579837487896497,0.030089454216179735
0.68,-0.010088216827413173,0.030598685374272922
0.69,-0.010443656866013163,0.030808376399876044
0.7,-0.010643308375084419,0.03071252054602986
0.71,-0.010683394896962645,0.030306034952008266
0.72,-0.010561318283781044,0.029586564209455275
0.73,-0.010279633789529057,0.028557851798270115
0.74,-0.009843707931345452,0.027227802231853733
0.75,-0.009257465416758617,0.02560490006038965
0.76,-0.008526014814787559,0.023700369438600294
0.77,-0.00766021485128241,0.021531964003297176
0.78,-0.006673116057079937,0.01912093156739497
0.79,-0.005575438320992797,0.016488125253724
0.8,-0.0043791291464794005,0.01365686698633705
0.81,-0.0031009438542863345,0.010655838333654327
0.82,-0.0017591735415737626,0.0075162134570062305
0.83,-0.0003691817949694042,0.004267754966458696
0.84,0.001053740522021538,0.0009410278149769393
0.85,0.0024896769885606983,-0.00242882647776805
0.86,0.003917836351076653,-0.005805401904443461
0.87,0.005321735941384815,-0.009155576323218253
0.88,0.006685749848171109,-0.01244683085702226
0.89,0.007990268548251928,-0.015643378948195556
0.9,0.009215997620684709,-0.01870995256472988
0.91,0.010348962719675612,-0.021616208661744508
0.92,0.011376413777357324,-0.0243335054627578
0.93,0.012282600659247855,-0.026831535127331416
0.94,0.013053075686107841,-0.029082094690059804
0.95,0.01367901431835508,-0.031062890586896767
0.96,0.014153368779561344,-0.032754486073800076
0.97,0.014467430974930391,-0.03413755115650051
0.98,0.014613793750079618,-0.035195459332735206
0.99,0.014590439827161093,-0.035917836147608614
1.0,0.014398366020725667,-0.036298675230752794
1.01,0.014036821569794897,-0.03633241184527862
1.02,0.013506043689977251,-0.03601625405393474
1.03,0.012811803500782521,-0.0353540360868284
1.04,0.01196271354569032,-0.03435399020678674
1.05,0.010965716008937577,-0.03302494862778838
1.06,0.00982872879020599,-0.031378518378051765
1.07,0.008564388017616765,-0.029432177940388524
1.08,0.007187431592284589,-0.027207028661785572
1.09,0.00571161698258512,-0.024725116422152357
1.1,0.004151146122928481,-0.022010508737077217
1.11,0.002523485039430357,-0.0190915394321539
1.12,0.0008479728139216057,-0.01599951332190148
1.13,-0.0008576133325660356,-0.012765668181779872
1.14,-0.0025757370304206424,-0.0094221038572076
1.15,-0.004286565837709234,-0.006003734333692753
1.16,-0.0059695848400291825,-0.0025467562517320933
1.17,-0.007605984071787177,0.0009135516647136212
1.18,-0.009177716524371403,0.004342247572242839
1.19,-0.01066602581344365,0.00770369378902226
1.2,-0.012052479994795884,0.010962622925081425
1.21,-0.013320168592801516,0.014085347453413144
1.22,-0.014453727181235837,0.01703998604861053
1.23,-0.01543850776122125,0.019795964546071812
1.24,-0.01626072651180855,0.02232432561566094
1.25,-0.016908961770113928,0.02459916480267757
1.26,-0.01737383642313486,0.026597536993020258
1.27,-0.017647423575020478,0.028299112944028506
1.28,-0.017723697113703703,0.029686694959131607
1.29,-0.01759854599756143,0.03074635265079744
1.3,-0.017269912611565866,0.03146764520468255
1.31,-0.01673804168682097,0.03184391823364046
1.32,-0.016005431595095515,0.031872331562810836
1.33,-0.015076799102223626,0.03155387668309024
1.34,-0.013958361798594306,0.030892799776326432
1.35,-0.012658488703212742,0.02989714963708556
1.36,-0.011188491696474614,0.028579426409271483
1.37,-0.009560711771808339,0.026954939812560124
1.38,-0.007788579482671643,0.025041794813876604
1.39,-0.005887979194537624,0.02286195534024152
1.4,-0.003876375064367804,0.020440416057341385
1.41,-0.0017711445509478434,0.017803685053134153
1.42,0.0004088241207155126,0.014980984780361143
1.43,0.0026430802326587663,0.012004149918391053
1.44,0.004911873072767352,0.008905567310825842
1.45,0.0071948346450609706,0.005719100348927716
1.46,0.009470362655576627,0.00248042466484382
1.47,0.011717459867425763,-0.0007747052712865823
1.48,0.013916480480261856,-0.004011286732701601
1.49,0.016047569860360815,-0.007193965927986346
1.5,0.018090656779492648,-0.010287231200039028
1.51,0.020027107648478107,-0.013257003452759158
1.52,0.02184026418800941,-0.016071294149832736
1.53,0.023514919628559373,-0.01869996583453709
1.54,0.025036103562610344,-0.021113899921653266
1.55,0.02639113580933576,-0.02328689534871328
1.56,0.027570715397017182,-0.025196756070610865
1.57,0.028564683570886887,-0.02682189473101608
1.58,0.029364540803950064,-0.028143573541507528
1.59,0.02996589903084449,-0.02914809253648592
1.6,0.030365290834450772,-0.029824230867776937
1.61,0.030560745774386167,-0.030163814723960757
1.62,0.030553634486063592,-0.030163336308648186
1.63,0.03034851908468184,-0.029823885997347952
1.64,0.029950763192166347,-0.029149177446077226
1.65,0.029365433605273984,-0.02814462572391825
1.66,0.028601930833923494,-0.0268212160330095
1.67,0.027673295738264336,-0.02519490379791265
1.68,0.026590885731283785,-0.02328209551278226
1.69,0.02536799038503302,-0.02110259267024303
1.7,0.024021699576189656,-0.018681073473840428
1.71,0.022570433356101385,-0.016044917808853483
1.72,0.021032656196444358,-0.01322299315221636
1.73,0.01942742915621125,-0.010245964583162884
1.74,0.01777479026251662,-0.0071464528288647175
1.75,0.016095715740177652,-0.00395883062112517
1.76,0.014412158295598158,-0.0007190720391728835
1.77,0.012745359535674395,0.002536856905882316
1.78,0.011115953223626572,0.005773117721558859
1.79,0.009545472975469737,0.008952940493593627
1.8,0.008055095165656894,0.012039881995857569
1.81,0.006661650562879266,0.01500138419202095
1.82,0.005383253938124511,0.017804267634058884
1.83,0.004238963947551069,0.0204152019698622
1.84,0.00324123593358892,0.022807229395228765
1.85,0.0024017229286715583,0.0249551021856149
1.86,0.001734415729056308,0.02683280593497125
1.87,0.0012496665702088176,0.028418717843046816
1.88,0.0009521310668244888,0.029697493161961828
1.89,0.0008475462808628584,0.030654515460751205
1.9,0.0009401559852471597,0.03127814700596831
1.91,0.0012290069538454067,0.03156292766954136
1.92,0.0017125473628641051,0.03150579695949901
1.93,0.002388165987598674,0.03110651761593536
1.94,0.003248477517559939,0.030370817157210548
1.95,0.004282750584547449,0.029309204719880296
