0.02	0.0
0.04	-0.0004041343609649818
0.06	-0.0016099349740768215
0.08	-0.0033913906428290333
0.1	-0.005305099613307554
0.12	-0.007011102907523783
0.14	-0.008377694402630117
0.16	-0.009396635413478186
0.18	-0.010100372101235183
0.2	-0.010548985968113716
0.22	-0.01081633091122545
0.24	-0.010978305407387345
0.26	-0.011104313719028418
0.28	-0.011251965535325007
0.3	-0.011464565332204097
0.32	-0.011770772605380354
0.34	-0.012185817437406718
0.36	-0.012713689788166163
0.38	-0.013349808964059103
0.4	-0.014083800953701755
0.42	-0.014902089457921635
0.44	-0.015790098025188763
0.46	-0.0167339584924175
0.48	-0.017721683412685808
0.5	-0.018743816961637755
0.52	-0.019793633504033754
0.54	-0.02086697822015277
0.56	-0.021961857053877022
0.58	-0.02307788424261834
0.6	-0.024215679403189177
0.62	-0.02537628385418393
0.64	-0.026560638665290758
0.66	-0.027769147329903186
0.68	-0.029001334042208216
0.7	-0.030255606857953518
0.72	-0.03152913992206381
0.74	-0.03281789147783419
0.76	-0.03411676661556664
0.78	-0.03541991244811821
0.8	-0.036721103783899735
0.82	-0.03801415067568787
0.84	-0.03929324795359595
0.86	-0.0405532002003997
0.88	-0.0417894930512837
0.9	-0.04299823197648366
0.92	-0.04417601655932045
0.94	-0.04531984673056962
0.96	-0.04642715870423305
0.98	-0.04749606082142282
1.0	-0.04852578856162773
1.02	-0.04951733502246928
1.04	-0.05047415339205351
1.06	-0.05140278765952768
1.08	-0.052313279749315655
1.1	-0.05321923099218351
1.12	-0.05413745939796448
1.14	-0.055087277316082234
1.16	-0.056089491621568184
1.18	-0.057165271650084816
1.2	-0.058335021919011576
1.22	-0.05961733938034686
1.24	-0.061028051687448966
1.26	-0.06257926385707668
1.28	-0.06427832304737477
1.3	-0.06612665840110435
1.32	-0.06811854816538537
1.34	-0.07023996836702961
1.36	-0.07246773807016485
1.38	-0.07476916551241493
1.4	-0.07710231926973653
1.42	-0.07941693066901871
1.44	-0.08165582313277914
1.46	-0.0837566989977219
1.48	-0.08565411058391073
1.5	-0.08728149159370976
1.52	-0.08857320387993282
1.54	-0.08946663261087853
1.56	-0.08990440900328178
1.58	-0.08983683201105762
1.6	-0.08922449281690478
1.62	-0.08804099624405456
1.64	-0.08627556272528823
1.66	-0.08393523440663
1.68	-0.08104643322917368
1.7	-0.07765572039883216
1.72	-0.07382974021140584
1.74	-0.06965444833601123
1.76	-0.0652338140269504
1.78	-0.060688273511983505
1.8	-0.05615331264101227
1.82	-0.051778626899347216
1.84	-0.04772826309929553
1.86	-0.04418194431314639
1.88	-0.04133745620271141
1.9	-0.039413605059871105
1.92	-0.03865287952051322
1.94	-0.0393225455288962
1.96	-0.04171251410993163
1.98	-0.04612813195853609
2.0	-0.05287636064781098
2.02	-0.06224482910249364
2.04	-0.07447477868782447
2.06	-0.08973038274423688
2.08	-0.10806778853810162
2.1	-0.12940761653299557
2.12	-0.15351517160141648
2.14	-0.17999336526414675
2.16	-0.2082932346887796
2.18	-0.23774458307534546
2.2	-0.26760457424407197
2.22	-0.2971167803256334
2.24	-0.3255694489910939
2.26	-0.3523408582088421
2.28	-0.3769212091749155
2.3	-0.3989031346144327
2.32	-0.41793508715712546
2.34	-0.4336333179393029
2.36	-0.4454509551567636
2.38	-0.45251229533536996
2.4	-0.45344545643091255
2.42	-0.4462951817163365
2.44	-0.42866691375515115
2.46	-0.39831058204863423
2.48	-0.35431812757473957
2.5	-0.2988550444525217
2.52	-0.23736297372343496
2.54	-0.1745960032601361
2.56	-0.11182903258591449
2.58	-0.04902700369491398
2.6	0.013774391109710578
2.62	0.07660508508364332
2.64	0.1394210921619128
2.66	0.20214753828506846
2.68	0.26470079622929354
2.7	0.32593026591069985
2.72	0.3829836255698009
2.74	0.4337013557542633
2.76	0.4780958629431911
2.78	0.5172356600138808
2.8	0.5521020207095526
2.82	0.5830398629291588
2.84	0.6096981890705783
2.86	0.6310802885723414
2.88	0.6452887695659475
2.9	0.6487371686433219
2.92	0.6354582420573429
2.94	0.5992285811797297
2.96	0.5433088092332683
2.98	0.48047695651431216
3.0	0.41764516501060006
3.02	0.3548133732217985
3.04	0.2919815215017919
3.06	0.2291496697553855
3.08	0.16631781797908352
3.1	0.10348596630460974
3.12	0.04065411482405629
3.14	-0.02217773634484356
3.16	-0.08500958688565946
3.18	-0.1478414365072287
3.2	-0.2106732845617029
3.22	-0.2735051253680754
3.24	-0.335560852766907
3.26	-0.39584717870016434
3.28	-0.45365942719844454
3.3	-0.5082751565451601
3.32	-0.5598632308685866
3.34	-0.6087637531288618
3.36	-0.6545031960937063
3.38	-0.6963386640294478
3.4	-0.7338664600881506
3.42	-0.7671684293946796
3.44	-0.7966175013390053
3.46	-0.8222124253393545
3.48	-0.8411751312200633
3.5	-0.8432246820728695
3.52	-0.8155388274349549
3.54	-0.7615717061452343
3.56	-0.6987398535851672
3.58	-0.6359080009049897
3.6	-0.5730761478340075
3.62	-0.5102442947506148
3.64	-0.447412441658986
3.66	-0.3845805886335953
3.68	-0.32174873579341173
3.7	-0.2589168832031267
3.72	-0.1960850315195855
3.74	-0.1332531817066719
3.76	-0.07344701196543539
3.78	-0.02721966831566165
3.8	-0.0008813920587569324
3.82	0.014382417409416114
3.84	0.029364357200498074
3.86	0.048479422809985115
3.88	0.07452814496512053
3.9	0.11071994507402946
3.92	0.15893541090453261
3.94	0.21699639318807834
3.96	0.2792966698206196
3.98	0.3419988287198302
4.0	0.4041902868959346
4.02	0.46390852815298783
4.04	0.5185865008726086
4.06	0.567825258476448
