MessageRxTime,MessageTxTime,rotor_position_steps,encoder_counter,motor_ImpuleAmplitude,motor_Direction,motor_Acceleration,break_Control_Loop,state,encoder_position
2.30033E+13,2.30033E+13,70,779,0,255,0,0,2,779.999971
2.30033E+13,2.30033E+13,70,777,0,255,0,0,2,777.999973
2.30033E+13,2.30033E+13,70,775,0,255,0,0,2,775.999975
2.30033E+13,2.30033E+13,70,772,0,255,0,0,2,773.000001
2.30033E+13,2.30033E+13,70,770,0,255,0,0,2,771.000003
2.30033E+13,2.30033E+13,70,768,0,255,0,0,2,769.000005
2.30033E+13,2.30033E+13,70,765,0,255,0,0,2,765.999984
2.30033E+13,2.30033E+13,70,762,0,255,0,0,2,762.999963
2.30033E+13,2.30033E+13,70,759,0,255,0,0,2,759.99999
2.30033E+13,2.30033E+13,70,757,0,255,0,0,2,757.999992
2.30033E+13,2.30033E+13,70,754,0,255,0,0,2,754.999971
2.30033E+13,2.30033E+13,70,751,0,255,0,0,2,751.999998
2.30033E+13,2.30033E+13,70,748,0,255,0,0,2,748.999977
2.30033E+13,2.30033E+13,70,745,0,255,0,0,2,746.000003
2.30033E+13,2.30033E+13,70,741,0,255,0,0,2,741.999959
2.30033E+13,2.30033E+13,70,739,0,255,0,0,2,739.999961
2.30033E+13,2.30033E+13,70,735,0,255,0,0,2,735.999965
2.30033E+13,2.30033E+13,70,732,0,255,0,0,2,732.999992
2.30033E+13,2.30033E+13,70,729,0,255,0,0,2,729.999971
2.30033E+13,2.30033E+13,70,725,0,255,0,0,2,725.999975
2.30033E+13,2.30033E+13,70,722,0,255,0,0,2,723.000001
2.30033E+13,2.30033E+13,70,718,0,255,0,0,2,719.000005
2.30033E+13,2.30033E+13,70,714,0,255,0,0,2,714.999961
2.30033E+13,2.30033E+13,70,710,0,255,0,0,2,710.999965
2.30033E+13,2.30033E+13,70,707,0,255,0,0,2,707.999992
2.30033E+13,2.30033E+13,70,702,0,255,0,0,2,702.999973
2.30033E+13,2.30033E+13,70,699,0,255,0,0,2,700
2.30033E+13,2.30033E+13,70,694,0,255,0,0,2,694.99998
2.30034E+13,2.30033E+13,70,690,0,255,0,0,2,690.999984
2.30034E+13,2.30034E+13,70,685,0,255,0,0,2,685.999965
2.30034E+13,2.30034E+13,70,682,0,255,0,0,2,682.999992
2.30034E+13,2.30034E+13,70,677,0,255,0,0,2,677.999973
2.30034E+13,2.30034E+13,70,673,0,255,0,0,2,673.999977
2.30034E+13,2.30034E+13,70,668,0,255,0,0,2,669.000005
2.30034E+13,2.30034E+13,70,664,0,255,0,0,2,664.999961
2.30034E+13,2.30034E+13,70,659,0,255,0,0,2,659.99999
2.30034E+13,2.30034E+13,70,653,0,255,0,0,2,653.999996
2.30034E+13,2.30034E+13,70,649,0,255,0,0,2,650
2.30034E+13,2.30034E+13,70,645,0,255,0,0,2,646.000003
2.30034E+13,2.30034E+13,70,639,0,255,0,0,2,639.999961
2.30034E+13,2.30034E+13,70,635,0,255,0,0,2,635.999965
2.30034E+13,2.30034E+13,70,629,0,255,0,0,2,629.999971
2.30034E+13,2.30034E+13,70,622,0,255,0,0,2,623.000001
2.30034E+13,2.30034E+13,70,616,0,255,0,0,2,617.000007
2.30034E+13,2.30034E+13,70,611,0,255,0,0,2,611.999988
2.30034E+13,2.30034E+13,70,605,0,255,0,0,2,605.999994
2.30034E+13,2.30034E+13,70,601,0,255,0,0,2,601.999998
2.30034E+13,2.30034E+13,70,594,0,255,0,0,2,594.99998
2.30034E+13,2.30034E+13,70,586,0,255,0,0,2,586.999988
2.30034E+13,2.30034E+13,70,581,0,255,0,0,2,581.999969
2.30034E+13,2.30034E+13,70,575,0,255,0,0,2,575.999975
2.30034E+13,2.30034E+13,70,570,0,255,0,0,2,571.000003
2.30034E+13,2.30034E+13,70,563,0,255,0,0,2,563.999986
2.30034E+13,2.30034E+13,70,558,0,255,0,0,2,558.999967
2.30034E+13,2.30034E+13,70,551,0,255,0,0,2,551.999998
2.30034E+13,2.30034E+13,70,546,0,255,0,0,2,546.999979
2.30034E+13,2.30034E+13,70,539,0,255,0,0,2,540.000009
2.30034E+13,2.30034E+13,70,533,0,255,0,0,2,533.999967
2.30034E+13,2.30034E+13,70,526,0,255,0,0,2,526.999998
2.30034E+13,2.30034E+13,70,520,0,255,0,0,2,521.000003
2.30034E+13,2.30034E+13,70,513,0,255,0,0,2,513.999986
2.30034E+13,2.30034E+13,70,507,0,255,0,0,2,507.999992
2.30034E+13,2.30034E+13,70,500,0,255,0,0,2,500.999975
2.30034E+13,2.30034E+13,70,494,0,255,0,0,2,494.99998
2.30034E+13,2.30034E+13,70,486,0,255,0,0,2,486.999988
2.30034E+13,2.30034E+13,70,480,0,255,0,0,2,480.999994
2.30034E+13,2.30034E+13,70,470,0,255,0,0,2,471.000003
2.30034E+13,2.30034E+13,70,462,0,255,0,0,2,463.000011
2.30034E+13,2.30034E+13,70,456,0,255,0,0,2,456.999969
2.30034E+13,2.30034E+13,70,448,0,255,0,0,2,448.999977
2.30034E+13,2.30034E+13,70,442,0,255,0,0,2,442.999982
2.30035E+13,2.30034E+13,70,436,0,255,0,0,2,436.999988
2.30035E+13,2.30035E+13,70,344,0,255,0,0,2,344.99998
2.30035E+13,2.30035E+13,70,302,0,255,0,0,2,302.999997
2.30035E+13,2.30035E+13,70,293,0,255,0,0,2,293.999977
2.30035E+13,2.30035E+13,70,286,0,255,0,0,2,286.999988
2.30035E+13,2.30035E+13,70,276,0,255,0,0,2,276.999998
2.30035E+13,2.30035E+13,70,269,0,255,0,0,2,270.000004
2.30035E+13,2.30035E+13,70,259,0,255,0,0,2,259.99999
2.30035E+13,2.30035E+13,70,252,0,255,0,0,2,252.999997
2.30035E+13,2.30035E+13,70,242,0,255,0,0,2,242.999982
2.30035E+13,2.30035E+13,70,230,0,255,0,0,2,230.999994
2.30035E+13,2.30035E+13,70,220,0,255,0,0,2,221.000003
2.30035E+13,2.30035E+13,70,213,0,255,0,0,2,213.999986
2.30035E+13,2.30035E+13,70,203,0,255,0,0,2,203.999996
2.30035E+13,2.30035E+13,70,195,0,255,0,0,2,195.999994
2.30035E+13,2.30035E+13,70,183,0,255,0,0,2,183.999996
2.30035E+13,2.30035E+13,70,173,0,255,0,0,2,174
2.30035E+13,2.30035E+13,70,165,0,255,0,0,2,165.999994
2.30035E+13,2.30035E+13,70,155,0,255,0,0,2,155.999994
2.30035E+13,2.30035E+13,70,147,0,255,0,0,2,148.000001
2.30035E+13,2.30035E+13,70,137,0,255,0,0,2,137.999999
2.30035E+13,2.30035E+13,70,129,0,255,0,0,2,129.999995
2.30035E+13,2.30035E+13,70,119,0,255,0,0,2,119.999992
2.30035E+13,2.30035E+13,70,111,0,255,0,0,2,112
2.30035E+13,2.30035E+13,70,101,0,255,0,0,2,101.999998
2.30035E+13,2.30035E+13,70,94,0,255,0,0,2,95
2.30035E+13,2.30035E+13,70,83,0,255,0,0,2,84.000005
2.30035E+13,2.30035E+13,70,76,0,255,0,0,2,77.000002
2.30035E+13,2.30035E+13,70,65,0,255,0,0,2,65.999999
2.30035E+13,2.30035E+13,70,58,0,255,0,0,2,59
2.30035E+13,2.30035E+13,70,47,0,255,0,0,2,48.000001
2.30035E+13,2.30035E+13,70,40,0,255,0,0,2,40.999999
2.30035E+13,2.30035E+13,70,30,0,255,0,0,2,31.000001
2.30035E+13,2.30035E+13,70,22,0,255,0,0,2,22.999999
2.30035E+13,2.30035E+13,70,11,0,255,0,0,2,12
2.30035E+13,2.30035E+13,70,4,0,255,0,0,2,5
2.30035E+13,2.30035E+13,70,65529,130,1,0,0,2,-6
2.30035E+13,2.30035E+13,70,65521,0,255,0,0,2,-13.999999
2.30037E+13,2.30035E+13,200,64948,0,255,0,0,2,-586.999988
2.30037E+13,2.30037E+13,200,64942,0,255,0,0,2,-592.999982
2.30037E+13,2.30037E+13,200,64934,0,255,0,0,2,-600.999975
2.30037E+13,2.30037E+13,200,64928,0,255,0,0,2,-606.999969
2.30037E+13,2.30037E+13,200,64921,0,255,0,0,2,-613.999986
2.30037E+13,2.30037E+13,200,64915,0,255,0,0,2,-619.99998
2.30037E+13,2.30037E+13,200,64908,0,255,0,0,2,-626.999998
2.30037E+13,2.30037E+13,200,64903,0,255,0,0,2,-631.999969
2.30037E+13,2.30037E+13,200,64895,0,255,0,0,2,-639.999961
2.30037E+13,2.30037E+13,200,64890,0,255,0,0,2,-644.99998
2.30037E+13,2.30037E+13,200,64883,0,255,0,0,2,-651.999998
2.30037E+13,2.30037E+13,200,64877,0,255,0,0,2,-657.999992
2.30037E+13,2.30037E+13,200,64871,0,255,0,0,2,-663.999986
2.30037E+13,2.30037E+13,200,64865,0,255,0,0,2,-669.99998
2.30037E+13,2.30037E+13,200,64858,0,255,0,0,2,-676.999998
2.30037E+13,2.30037E+13,200,64853,0,255,0,0,2,-681.999969
2.30037E+13,2.30037E+13,200,64847,0,255,0,0,2,-687.999963
2.30037E+13,2.30037E+13,200,64842,0,255,0,0,2,-692.999982
2.30037E+13,2.30037E+13,200,64835,0,255,0,0,2,-700
2.30037E+13,2.30037E+13,200,64831,0,255,0,0,2,-703.999996
2.30037E+13,2.30037E+13,200,64824,0,255,0,0,2,-710.999965
2.30037E+13,2.30037E+13,200,64819,0,255,0,0,2,-715.999984
2.30037E+13,2.30037E+13,200,64813,0,255,0,0,2,-721.999979
2.30037E+13,2.30037E+13,200,64809,0,255,0,0,2,-725.999975
2.30037E+13,2.30037E+13,200,64803,0,255,0,0,2,-731.999969
2.30037E+13,2.30037E+13,200,64799,0,255,0,0,2,-735.999965
2.30037E+13,2.30037E+13,200,64793,0,255,0,0,2,-741.999959
2.30037E+13,2.30037E+13,200,64789,0,255,0,0,2,-746.000003
2.30037E+13,2.30037E+13,200,64783,0,255,0,0,2,-751.999998
2.30037E+13,2.30037E+13,200,64779,0,255,0,0,2,-755.999994
2.30037E+13,2.30037E+13,200,64774,0,255,0,0,2,-760.999965
2.30037E+13,2.30037E+13,200,64770,0,255,0,0,2,-764.999961
2.30037E+13,2.30037E+13,200,64765,0,255,0,0,2,-769.99998
2.30037E+13,2.30037E+13,200,64762,0,255,0,0,2,-773.000001
2.30037E+13,2.30037E+13,200,64757,0,255,0,0,2,-777.999973
2.30037E+13,2.30037E+13,200,64753,0,255,0,0,2,-781.999969
2.30037E+13,2.30037E+13,200,64749,0,255,0,0,2,-785.999965
2.30038E+13,2.30037E+13,200,64746,0,255,0,0,2,-788.999986
2.30038E+13,2.30038E+13,200,64741,0,255,0,0,2,-794.000005
2.30038E+13,2.30038E+13,200,64738,0,255,0,0,2,-796.999979
2.30038E+13,2.30038E+13,200,64735,0,255,0,0,2,-800
2.30038E+13,2.30038E+13,200,64731,0,255,0,0,2,-803.999996
2.30038E+13,2.30038E+13,200,64728,0,255,0,0,2,-806.999969
2.30038E+13,2.30038E+13,200,64724,0,255,0,0,2,-810.999965
2.30038E+13,2.30038E+13,200,64719,0,255,0,0,2,-815.999984
2.30038E+13,2.30038E+13,200,64715,0,255,0,0,2,-819.99998
2.30038E+13,2.30038E+13,200,64712,0,255,0,0,2,-822.999954
2.30038E+13,2.30038E+13,200,64708,0,255,0,0,2,-826.99995
2.30038E+13,2.30038E+13,200,64705,0,255,0,0,2,-830.000019
2.30038E+13,2.30038E+13,200,64701,0,255,0,0,2,-834.000015
2.30038E+13,2.30038E+13,200,64697,0,255,0,0,2,-838.000011
2.30038E+13,2.30038E+13,200,64694,0,255,0,0,2,-840.999984
2.30038E+13,2.30038E+13,200,64690,0,255,0,0,2,-844.99998
2.30038E+13,2.30038E+13,200,64687,0,255,0,0,2,-847.999954
2.30038E+13,2.30038E+13,200,64683,0,255,0,0,2,-851.99995
2.30038E+13,2.30038E+13,200,64680,0,255,0,0,2,-855.000019
2.30038E+13,2.30038E+13,200,64677,0,255,0,0,2,-857.999992
2.30038E+13,2.30038E+13,200,64674,0,255,0,0,2,-860.999965
2.30038E+13,2.30038E+13,200,64671,0,255,0,0,2,-863.999938
2.30038E+13,2.30038E+13,200,64668,0,255,0,0,2,-867.000007
2.30038E+13,2.30038E+13,200,64664,0,255,0,0,2,-871.000003
2.30038E+13,2.30038E+13,200,64662,0,255,0,0,2,-872.999954
2.30038E+13,2.30038E+13,200,64659,0,255,0,0,2,-876.000022
2.30038E+13,2.30038E+13,200,64657,0,255,0,0,2,-877.999973
2.30038E+13,2.30038E+13,200,64654,0,255,0,0,2,-880.999946
2.30038E+13,2.30038E+13,200,64652,0,255,0,0,2,-882.999992
2.30038E+13,2.30038E+13,200,64649,0,255,0,0,2,-885.999965
2.30038E+13,2.30038E+13,200,64647,0,255,0,0,2,-888.000011
2.30038E+13,2.30038E+13,200,64645,0,255,0,0,2,-889.999961
2.30038E+13,2.30038E+13,200,64643,0,255,0,0,2,-892.000007
2.30038E+13,2.30038E+13,200,64641,0,255,0,0,2,-893.999958
2.30038E+13,2.30038E+13,200,64640,0,255,0,0,2,-894.99998
2.30038E+13,2.30038E+13,200,64638,0,255,0,0,2,-897.000026
2.30038E+13,2.30038E+13,200,64637,0,255,0,0,2,-897.999954
2.30038E+13,2.30038E+13,200,64635,0,255,0,0,2,-900
2.30038E+13,2.30038E+13,200,64634,0,255,0,0,2,-901.000022
2.30038E+13,2.30038E+13,200,64633,0,255,0,0,2,-901.99995
2.30038E+13,2.30038E+13,200,64631,0,255,0,0,2,-903.999996
2.30038E+13,2.30038E+13,200,64630,0,255,0,0,2,-905.000019
2.30038E+13,2.30038E+13,200,64629,0,255,0,0,2,-905.999946
2.30038E+13,2.30038E+13,200,64628,0,255,0,0,2,-906.999969
2.30038E+13,2.30038E+13,200,64626,0,255,0,0,2,-909.000015
2.30038E+13,2.30038E+13,200,64624,0,255,0,0,2,-910.999965
2.30038E+13,2.30038E+13,200,64623,0,255,0,0,2,-911.999988
2.30038E+13,2.30038E+13,200,64621,0,255,0,0,2,-913.999938
2.30038E+13,2.30038E+13,200,64620,0,255,0,0,2,-914.999961
2.30038E+13,2.30038E+13,200,64619,0,255,0,0,2,-915.999984
2.30039E+13,2.30038E+13,200,64618,0,255,0,0,2,-917.000007
2.30039E+13,2.30039E+13,200,64616,0,255,0,0,2,-918.999958
2.30039E+13,2.30039E+13,200,64615,0,255,0,0,2,-919.99998
2.30039E+13,2.30039E+13,200,64613,0,255,0,0,2,-922.000026
2.30039E+13,2.30039E+13,200,64612,0,255,0,0,2,-922.999954
2.30039E+13,2.30039E+13,200,64611,0,255,0,0,2,-923.999977
2.30039E+13,2.30039E+13,200,64610,0,255,0,0,2,-925
2.30039E+13,2.30039E+13,200,64609,0,255,0,0,2,-926.000022
2.30039E+13,2.30039E+13,200,64608,0,255,0,0,2,-926.99995
2.30039E+13,2.30039E+13,200,64607,0,255,0,0,2,-927.999973
2.30039E+13,2.30039E+13,200,64607,0,255,0,0,2,-927.999973
2.30039E+13,2.30039E+13,200,64606,0,255,0,0,2,-928.999996
2.30039E+13,2.30039E+13,200,64605,0,255,0,0,2,-930.000019
2.30039E+13,2.30039E+13,200,64605,0,255,0,0,2,-930.000019
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64604,0,255,0,0,2,-930.999946
2.30039E+13,2.30039E+13,200,64605,0,255,0,0,2,-930.000019
2.30039E+13,2.30039E+13,200,64605,0,255,0,0,2,-930.000019
2.30039E+13,2.30039E+13,200,64605,0,255,0,0,2,-930.000019
2.30039E+13,2.30039E+13,200,64606,0,255,0,0,2,-928.999996
2.30039E+13,2.30039E+13,200,64606,0,255,0,0,2,-928.999996
2.30039E+13,2.30039E+13,200,64606,0,255,0,0,2,-928.999996
2.30039E+13,2.30039E+13,200,64607,0,255,0,0,2,-927.999973
2.30039E+13,2.30039E+13,200,64607,0,255,0,0,2,-927.999973
2.30039E+13,2.30039E+13,200,64608,0,255,0,0,2,-926.99995
2.30039E+13,2.30039E+13,200,64609,0,255,0,0,2,-926.000022
2.30039E+13,2.30039E+13,200,64609,0,255,0,0,2,-926.000022
2.30039E+13,2.30039E+13,200,64610,0,255,0,0,2,-925
2.30039E+13,2.30039E+13,200,64611,0,255,0,0,2,-923.999977
2.30039E+13,2.30039E+13,200,64611,0,255,0,0,2,-923.999977
2.30039E+13,2.30039E+13,200,64612,0,255,0,0,2,-922.999954
2.30039E+13,2.30039E+13,200,64613,0,255,0,0,2,-922.000026
2.30039E+13,2.30039E+13,200,64614,0,255,0,0,2,-921.000003
2.30039E+13,2.30039E+13,200,64615,0,255,0,0,2,-919.99998
2.30039E+13,2.30039E+13,200,64617,0,255,0,0,2,-917.999935
2.30039E+13,2.30039E+13,200,64618,0,255,0,0,2,-917.000007
2.30039E+13,2.30039E+13,200,64619,0,255,0,0,2,-915.999984
2.3004E+13,2.30039E+13,200,64620,0,255,0,0,2,-914.999961
2.3004E+13,2.3004E+13,200,64622,0,255,0,0,2,-913.000011
2.3004E+13,2.3004E+13,200,64623,0,255,0,0,2,-911.999988
2.3004E+13,2.3004E+13,200,64625,0,255,0,0,2,-909.999942
2.3004E+13,2.3004E+13,200,64626,0,255,0,0,2,-909.000015
2.3004E+13,2.3004E+13,200,64628,0,255,0,0,2,-906.999969
2.3004E+13,2.3004E+13,200,64629,0,255,0,0,2,-905.999946
2.3004E+13,2.3004E+13,200,64631,0,255,0,0,2,-903.999996
2.3004E+13,2.3004E+13,200,64632,0,255,0,0,2,-902.999973
2.3004E+13,2.3004E+13,200,64634,0,255,0,0,2,-901.000022
2.3004E+13,2.3004E+13,200,64636,0,255,0,0,2,-898.999977
2.3004E+13,2.3004E+13,200,64638,0,255,0,0,2,-897.000026
2.3004E+13,2.3004E+13,200,64640,0,255,0,0,2,-894.99998
2.3004E+13,2.3004E+13,200,64641,0,255,0,0,2,-893.999958
2.3004E+13,2.3004E+13,200,64644,0,255,0,0,2,-890.999984
2.3004E+13,2.3004E+13,200,64645,0,255,0,0,2,-889.999961
2.3004E+13,2.3004E+13,200,64648,0,255,0,0,2,-886.999988
2.3004E+13,2.3004E+13,200,64651,0,255,0,0,2,-884.000015
2.3004E+13,2.3004E+13,200,64653,0,255,0,0,2,-881.999969
2.3004E+13,2.3004E+13,200,64655,0,255,0,0,2,-880.000019
2.3004E+13,2.3004E+13,200,64658,0,255,0,0,2,-876.99995
2.3004E+13,2.3004E+13,200,64660,0,255,0,0,2,-875
2.3004E+13,2.3004E+13,200,64663,0,255,0,0,2,-872.000026
2.3004E+13,2.3004E+13,200,64666,0,255,0,0,2,-868.999958
2.3004E+13,2.3004E+13,200,64668,0,255,0,0,2,-867.000007
2.3004E+13,2.3004E+13,200,64671,0,255,0,0,2,-863.999938
2.3004E+13,2.3004E+13,200,64674,0,255,0,0,2,-860.999965
2.3004E+13,2.3004E+13,200,64677,0,255,0,0,2,-857.999992
2.3004E+13,2.3004E+13,200,64679,0,255,0,0,2,-855.999946
2.3004E+13,2.3004E+13,200,64682,0,255,0,0,2,-852.999973
2.3004E+13,2.3004E+13,200,64685,0,255,0,0,2,-850
2.3004E+13,2.3004E+13,200,64688,0,255,0,0,2,-847.000026
2.3004E+13,2.3004E+13,200,64691,0,255,0,0,2,-843.999958
2.3004E+13,2.3004E+13,200,64695,0,255,0,0,2,-839.999961
2.3004E+13,2.3004E+13,200,64697,0,255,0,0,2,-838.000011
2.3004E+13,2.3004E+13,200,64701,0,255,0,0,2,-834.000015
2.3004E+13,2.3004E+13,200,64704,0,255,0,0,2,-830.999946
2.3004E+13,2.3004E+13,200,64708,0,255,0,0,2,-826.99995
2.3004E+13,2.3004E+13,200,64711,0,255,0,0,2,-823.999977
2.3004E+13,2.3004E+13,200,64715,0,255,0,0,2,-819.99998
2.3004E+13,2.3004E+13,200,64718,0,255,0,0,2,-817.000007
2.3004E+13,2.3004E+13,200,64722,0,255,0,0,2,-813.000011
2.3004E+13,2.3004E+13,200,64725,0,255,0,0,2,-809.999942
2.3004E+13,2.3004E+13,200,64729,0,255,0,0,2,-805.999946
2.3004E+13,2.3004E+13,200,64732,0,255,0,0,2,-802.999973
2.3004E+13,2.3004E+13,200,64737,0,255,0,0,2,-798.000001
2.3004E+13,2.3004E+13,200,64740,0,255,0,0,2,-794.99998
2.3004E+13,2.3004E+13,200,64744,0,255,0,0,2,-790.999984
2.3004E+13,2.3004E+13,200,64746,0,255,0,0,2,-788.999986
2.3004E+13,2.3004E+13,200,64751,0,255,0,0,2,-783.999967
2.30041E+13,2.3004E+13,200,64754,0,255,0,0,2,-780.999994
2.30041E+13,2.30041E+13,200,64759,0,255,0,0,2,-775.999975
2.30041E+13,2.30041E+13,200,64763,0,255,0,0,2,-771.999979
2.30041E+13,2.30041E+13,200,64766,0,255,0,0,2,-769.000005
2.30041E+13,2.30041E+13,200,64771,0,255,0,0,2,-763.999986
2.30041E+13,2.30041E+13,200,64776,0,255,0,0,2,-758.999967
2.30041E+13,2.30041E+13,200,64780,0,255,0,0,2,-754.999971
2.30041E+13,2.30041E+13,200,64785,0,255,0,0,2,-750
2.30041E+13,2.30041E+13,200,64789,0,255,0,0,2,-746.000003
2.30041E+13,2.30041E+13,200,64794,0,255,0,0,2,-740.999984
2.30041E+13,2.30041E+13,200,64799,0,255,0,0,2,-735.999965
2.30041E+13,2.30041E+13,200,64804,0,255,0,0,2,-730.999994
2.30041E+13,2.30041E+13,200,64809,0,255,0,0,2,-725.999975
2.30041E+13,2.30041E+13,200,64814,0,255,0,0,2,-721.000003
2.30041E+13,2.30041E+13,200,64819,0,255,0,0,2,-715.999984
2.30041E+13,2.30041E+13,200,64825,0,255,0,0,2,-709.99999
2.30041E+13,2.30041E+13,200,64829,0,255,0,0,2,-705.999994
2.30041E+13,2.30041E+13,200,64835,0,255,0,0,2,-700
2.30041E+13,2.30041E+13,200,64840,0,255,0,0,2,-694.99998
2.30041E+13,2.30041E+13,200,64846,0,255,0,0,2,-688.999986
2.30041E+13,2.30041E+13,200,64850,0,255,0,0,2,-684.99999
2.30041E+13,2.30041E+13,200,64857,0,255,0,0,2,-677.999973
2.30041E+13,2.30041E+13,200,64865,0,255,0,0,2,-669.99998
2.30041E+13,2.30041E+13,200,64870,0,255,0,0,2,-664.999961
2.30041E+13,2.30041E+13,200,64876,0,255,0,0,2,-658.999967
2.30041E+13,2.30041E+13,200,64881,0,255,0,0,2,-653.999996
2.30041E+13,2.30041E+13,200,64888,0,255,0,0,2,-646.999979
2.30041E+13,2.30041E+13,200,64897,0,255,0,0,2,-637.999963
2.30041E+13,2.30041E+13,200,64904,0,255,0,0,2,-630.999994
2.30041E+13,2.30041E+13,200,64909,0,255,0,0,2,-625.999975
2.30041E+13,2.30041E+13,200,64916,0,255,0,0,2,-619.000005
2.30041E+13,2.30041E+13,200,64922,0,255,0,0,2,-612.999963
2.30041E+13,2.30041E+13,200,64929,0,255,0,0,2,-605.999994
2.30041E+13,2.30041E+13,200,64935,0,255,0,0,2,-600
2.30041E+13,2.30041E+13,200,64942,0,255,0,0,2,-592.999982
2.30041E+13,2.30041E+13,200,64948,0,255,0,0,2,-586.999988
2.30041E+13,2.30041E+13,200,64955,0,255,0,0,2,-579.999971
2.30041E+13,2.30041E+13,200,64961,0,255,0,0,2,-573.999977
2.30041E+13,2.30041E+13,200,64969,0,255,0,0,2,-565.999984
2.30041E+13,2.30041E+13,200,64975,0,255,0,0,2,-559.99999
2.30041E+13,2.30041E+13,200,64983,0,255,0,0,2,-551.999998
2.30041E+13,2.30041E+13,200,64989,0,255,0,0,2,-546.000003
2.30041E+13,2.30041E+13,200,64997,0,255,0,0,2,-538.000011
2.30041E+13,2.30041E+13,200,65004,0,255,0,0,2,-530.999994
2.30041E+13,2.30041E+13,200,65010,0,255,0,0,2,-525
2.30041E+13,2.30041E+13,200,65020,0,255,0,0,2,-515.000009
2.30041E+13,2.30041E+13,200,65025,0,255,0,0,2,-509.99999
2.30041E+13,2.30041E+13,200,65033,0,255,0,0,2,-501.999998
2.30041E+13,2.30041E+13,200,65040,0,255,0,0,2,-494.99998
2.30042E+13,2.30041E+13,200,65049,0,255,0,0,2,-485.999965
2.30042E+13,2.30042E+13,200,65055,0,255,0,0,2,-479.999971
2.30042E+13,2.30042E+13,200,65062,0,255,0,0,2,-473.000001
2.30042E+13,2.30042E+13,200,65068,0,255,0,0,2,-467.000007
2.30042E+13,2.30042E+13,200,65075,0,255,0,0,2,-459.99999
2.30042E+13,2.30042E+13,200,65084,0,255,0,0,2,-450.999975
2.30042E+13,2.30042E+13,200,65091,0,255,0,0,2,-444.000005
2.30042E+13,2.30042E+13,200,65100,0,255,0,0,2,-434.99999
2.30042E+13,2.30042E+13,200,65107,0,255,0,0,2,-427.999973
2.30042E+13,2.30042E+13,200,65117,0,255,0,0,2,-417.999982
2.30042E+13,2.30042E+13,200,65124,0,255,0,0,2,-411.000013
2.30042E+13,2.30042E+13,200,65133,0,255,0,0,2,-401.999998
2.30042E+13,2.30042E+13,200,65140,0,255,0,0,2,-394.99998
2.30042E+13,2.30042E+13,200,65150,0,255,0,0,2,-384.99999
2.30042E+13,2.30042E+13,200,65157,0,255,0,0,2,-377.999997
2.30042E+13,2.30042E+13,200,65167,0,255,0,0,2,-367.999982
2.30042E+13,2.30042E+13,200,65174,0,255,0,0,2,-360.999989
2.30042E+13,2.30042E+13,200,65184,0,255,0,0,2,-350.999999
2.30042E+13,2.30042E+13,200,65191,0,255,0,0,2,-343.999981
2.30042E+13,2.30042E+13,200,65201,0,255,0,0,2,-333.999991
2.30042E+13,2.30042E+13,200,65209,0,255,0,0,2,-325.999999
2.30042E+13,2.30042E+13,200,65216,0,255,0,0,2,-318.999981
2.30042E+13,2.30042E+13,200,65226,0,255,0,0,2,-308.999991
2.30042E+13,2.30042E+13,200,65234,0,255,0,0,2,-300.999999
2.30042E+13,2.30042E+13,200,65244,0,255,0,0,2,-290.999984
2.30042E+13,2.30042E+13,200,65252,0,255,0,0,2,-282.999992
2.30042E+13,2.30042E+13,200,65262,0,255,0,0,2,-273.000001
2.30042E+13,2.30042E+13,200,65275,0,255,0,0,2,-259.99999
2.30042E+13,2.30042E+13,200,65286,0,255,0,0,2,-249
2.30042E+13,2.30042E+13,200,65294,0,255,0,0,2,-240.999984
2.30042E+13,2.30042E+13,200,65304,0,255,0,0,2,-230.999994
2.30042E+13,2.30042E+13,200,65312,0,255,0,0,2,-223.000001
2.30042E+13,2.30042E+13,200,65323,0,255,0,0,2,-211.999988
2.30042E+13,2.30042E+13,200,65337,0,255,0,0,2,-197.999992
2.30042E+13,2.30042E+13,200,65345,0,255,0,0,2,-190
2.30042E+13,2.30042E+13,200,65356,0,255,0,0,2,-178.999996
2.30042E+13,2.30042E+13,200,65364,0,255,0,0,2,-170.999994
2.30042E+13,2.30042E+13,200,65375,0,255,0,0,2,-159.99999
2.30042E+13,2.30042E+13,200,65383,0,255,0,0,2,-151.999998
